City,Category,Business name,Owner / contact,Phone,Email,Website,Instagram / Facebook,Google rating,Review count,Biggest gap,Source,Best channel,Status,Last contact,Next action,Address,Maps link
Birmingham,roofers,Next Generation Roofing,,07972 800754,,http://www.nextgenroofing.co.uk/,,4.9,15,Only 15 reviews,Google Places,,New,,,"40 The Feldings, Birmingham B24 0TS, UK",https://maps.google.com/?cid=5895729259736577596&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,electricians,FFR Electrical Services LTD,,0121 517 0633,info@ffrelectricalservices.co.uk,http://www.ffrelectricalservices.co.uk/,,4.9,15,Only 15 reviews,Google Places,,New,,,"11 Deakins Rd, Hay Mills, Birmingham B25 8DX, UK",https://maps.google.com/?cid=9348727144344133405&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,electricians,Stone & Sons Electrical Contractor,,(205) 833-8494,,https://stoneandsons.com/,,3.9,15,Only 15 reviews,Google Places,,New,,,"2530 Queenstown Rd, Birmingham, AL 35210, USA",https://maps.google.com/?cid=5362367897191100381&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,A & D Blockpaving,,0121 730 1380,info@aanddblockpavingspecialist.com,https://www.aanddblockpavingspecialist.com/,,4,15,Only 15 reviews,Google Places,,New,,,"43 Cherwell Dr, Birmingham B36 0SS, UK",https://maps.google.com/?cid=10092019120766857799&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,aesthetic clinics,Regen Aesthetic Clinic,,07404 508262,,http://www.regenclinic.uk/,,5,15,Only 15 reviews,Google Places,,New,,,"Flaxley Rd, Birmingham B33 9HD, UK",https://maps.google.com/?cid=666426856961258947&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,mortgage brokers,Mortgo Mortgages - Mortgages Simplified,,07496 555799,info@mortgo.co.uk,https://mortgo.co.uk/,,5,15,Only 15 reviews,Google Places,,New,,,"156 Hockley Hill, Birmingham B18 5AN, UK",https://maps.google.com/?cid=6060774061622473971&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,cleaning companies,Deep Clean Extreme,,0121 798 0278,,https://deepcleanextreme.co.uk/,,5,15,Only 15 reviews,Google Places,,New,,,"Grosvenor House, 11 St Paul's Square, Birmingham B3 1RB, UK",https://maps.google.com/?cid=15843696998576252070&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,kitchen fitters,Downend Kitchen Company Ltd,,0117 235 6265,,https://www.downendkitchencompany.co.uk/?source=g-maps,,5,16,Only 16 reviews,Google Places,,New,,,"Unit 7 Station Road Workshops, Kingswood, Bristol BS15 4PJ, UK",https://maps.google.com/?cid=14340023045220626764&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,bathroom fitters,Abacus Bathrooms,,0117 987 3666,,http://abacusbathrooms-bristol.co.uk/,,5,16,Only 16 reviews,Google Places,,New,,,"62 Hill St, Kingswood, Bristol BS15 4EX, UK",https://maps.google.com/?cid=896448553350245529&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,Luke's Building Services,,07508 131935,,https://bristolbuilders.co.uk/,,5,16,Only 16 reviews,Google Places,,New,,,"34a Rochester Rd, Brislington, Bristol BS4 4QQ, UK",https://maps.google.com/?cid=7798235769870349696&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,roofers,Blue Sky Roofing Bristol,,07464 157082,,https://www.blueskyroofingbristol.co.uk/,,5,16,Only 16 reviews,Google Places,,New,,,"162 Ambleside Ave, Bristol BS10 6HG, UK",https://maps.google.com/?cid=7435342395765769671&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,landscapers,Costello Landscaping,,(860) 747-1771,,http://www.costellolandscaping.com/,,4.7,16,Only 16 reviews,Google Places,,New,,,"20 Wooster Ct, Bristol, CT 06010, USA",https://maps.google.com/?cid=8360508954029050693&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,plumbers,Henleaze Plumbing,,0117 214 1139,,http://henleaze-plumbing.co.uk/,,5,16,Only 16 reviews,Google Places,,New,,,"Downs Park E, Bristol BS6 7QF, UK",https://maps.google.com/?cid=15567540942287574674&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,plumbers,Smiths Services: plumbing - heating - water,,07870 575751,info@smithsservices.co.uk,http://smithsservices.co.uk/,,5,16,Only 16 reviews,Google Places,,New,,,"30 Rugby Rd, Brislington, Bristol BS4 3NG, UK",https://maps.google.com/?cid=2695989841943828909&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,personal trainers,Brave Move,,07817 294527,hello@wearebravemove.com,http://www.wearebravemove.com/,,5,16,Only 16 reviews,Google Places,,New,,,"51 St Luke's Rd, Totterdown, Bristol BS3 4RX, UK",https://maps.google.com/?cid=3247152182175156676&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,personal trainers,Navitas Fitness,,07507 016020,,http://www.navitas.fitness/,,5,16,Only 16 reviews,Google Places,,New,,,"Braid House, Redcliff St, Redcliffe, Bristol BS1 6WN, UK",https://maps.google.com/?cid=16140030107014618274&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,mortgage brokers,Jamie Griffiths Mortgage and Protection advisor -HQ Mortgage and Finance,,07468 552862,,https://www.hqmf.co.uk/,,4.9,16,Only 16 reviews,Google Places,,New,,,"Horfield Rd, Bristol BS2 8EQ, UK",https://maps.google.com/?cid=11647526331749704021&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driving schools,Keiths School of Motoring,,0117 937 5499,,http://www.keiths.co.uk/,,3.7,16,Only 16 reviews,Google Places,,New,,,"Bristol Rd, Frenchay, Hambrook, Winterbourne, Bristol BS16 1QZ, UK",https://maps.google.com/?cid=430385135380944308&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,kitchen fitters,Vanguard Kitchens and Bathrooms UK,,07809 715288,vanguardkitchens@outlook.com,https://www.vanguardkitchens.co.uk/,,4.9,16,Only 16 reviews,Google Places,,New,,,"98 Somerton Dr, Birmingham B23 5SS, UK",https://maps.google.com/?cid=9366208220959420062&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,landscapers,Plan-It Landscapes,,07717 166577,info@planitlandscapes.co.uk,http://www.planitlandscapes.co.uk/,,5,16,Only 16 reviews,Google Places,,New,,,"7A Mulroy Rd, The Royal Town of Sutton Coldfield, Birmingham, Sutton Coldfield B74 2QA, UK",https://maps.google.com/?cid=16574928320393264023&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,landscapers,Green Landscaping,,(205) 933-0707,info@greenlandscapingbham.com,http://www.greenlandscapingbham.com/,,3.9,16,Only 16 reviews,Google Places,,New,,,"1814 1st Ave S, Irondale, AL 35210, USA",https://maps.google.com/?cid=16460604993775670219&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,electricians,S P B Electrical Services Ltd,,07976 257226,spbelectrical@blueyonder.co.uk,https://www.electricianssuttoncoldfield.com/,,4.8,16,Only 16 reviews,Google Places,,New,,,"37 Brailes Dr, The Royal Town of Sutton Coldfield, Birmingham, Sutton Coldfield B76 2UW, UK",https://maps.google.com/?cid=1971940340415743204&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,Greenlife Group - Driveways,,0121 269 7852,,https://greenlifegroup.co.uk/,,5,16,Only 16 reviews,Google Places,,New,,,"Office 05, 1 Rocky Ln, Birmingham B6 5RQ, UK",https://maps.google.com/?cid=4871819597619996425&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,mortgage brokers,Check My Mortgage,,0121 769 1294,,https://www.checkmymortgage.co.uk/,,5,16,Only 16 reviews,Google Places,,New,,,"20 Carver St, Birmingham B1 3AS, UK",https://maps.google.com/?cid=1149168054110982383&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driving schools,GEAR UP GIRLS (female Auto driving instructor)Birmingham,,07782 739129,info@gearupgirls.co.uk,https://gearupgirls.co.uk/,,5,16,Only 16 reviews,Google Places,,New,,,"5 Heathfields Wy, Birmingham B26 2UF, UK",https://maps.google.com/?cid=15815734956139565147&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,cleaning companies,J-JIREH CLEANING SERVICES LIMITED,,07477 977924,,http://jjirehcleaning.co.uk/,,4.9,16,Only 16 reviews,Google Places,,New,,,"58 Rookery Rd, Handsworth, Birmingham B21 9NB, UK",https://maps.google.com/?cid=2570310706298415055&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,kitchen fitters,Greatwood Jenkins Ltd Kitchens Bathrooms Bedrooms,,01275 857627,,http://www.greatwoodjenkins.co.uk/,,5,17,Only 17 reviews,Google Places,,New,,,"Greatwood Jenkins, Blackfriars Rd, West End Trading Estate, Unit 2 Avon House, Nailsea, Bristol BS48 4DJ, UK",https://maps.google.com/?cid=8732642780517542609&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,bathroom fitters,Advanced Handy Services,,07855 162309,,https://www.ahs365.co.uk/,,4.5,17,Only 17 reviews,Google Places,,New,,,"Webbs House, High St, Warmley, Bristol BS15 4ND, UK",https://maps.google.com/?cid=6989486044546550366&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,Mount Everest Construcion Ltd,,07514 081436,info@mounteverestconstruction.co.uk,http://www.mounteverestconstruction.co.uk/,,5,17,Only 17 reviews,Google Places,,New,,,"Suite 10, Unit 112b, Central Park, Trading Estate, Petherton Rd, Bristol BS14 9BZ, UK",https://maps.google.com/?cid=10967770874966777753&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,landscapers,Artisan Landscapes,,0117 973 8519,,http://www.artisanlandscapes.co.uk/,,4.8,17,Only 17 reviews,Google Places,,New,,,"Third Floor, Shore House Westbury Hill, Westbury Hill, Bristol BS9 3AA, UK",https://maps.google.com/?cid=7176616656593382120&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,aesthetic clinics,Bristol Aesthetics,,0117 910 2400,info@bristolaesthetics.org.uk,https://bristolaesthetics.org.uk/,,5,17,Only 17 reviews,Google Places,,New,,,"58 Queen Square, Bristol BS1 4LF, UK",https://maps.google.com/?cid=13958666214667801172&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,personal trainers,Get fit with Kimmy personal trainer,,07402 583746,getfitwithkimmy@outlook.com,https://www.getfitwithkimmy.com/,,5,17,Only 17 reviews,Google Places,,New,,,"38 Cecil Ave, Speedwell, Bristol BS5 7SD, UK",https://maps.google.com/?cid=12209983033595735080&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,mortgage brokers,Willow Mortgage Services,,07585 220930,,https://www.willowmortgageservices.co.uk/,,5,17,Only 17 reviews,Google Places,,New,,,"207 Bloomfield Rd, Brislington, Bristol BS4 3QT, UK",https://maps.google.com/?cid=10228593375233520557&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,opticians,UWE Eye Clinic,,0117 328 3300,eyeclinic@uwe.ac.uk,https://www.uwe.ac.uk/life/campus-and-facilities/eye-clinic,,4.7,17,Only 17 reviews,Google Places,,New,,,"UWE Bristol Eye Clinic. Glenside, Campus, Blackberry Hill, Bristol BS16 1DD, UK",https://maps.google.com/?cid=15730475788620697509&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,Werk Innovative Homes,,(205) 966-3656,info@werkinnovativehomes.com,https://werkinnovativehomes.com/,,5,17,Only 17 reviews,Google Places,,New,,,"225 Salisbury Cir, Birmingham, AL 35242, USA",https://maps.google.com/?cid=15802026637365592465&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,empirebuilders,,0121 360 0060,empirebuilders@icloud.com,http://empirebuilders.uk/,,5,17,Only 17 reviews,Google Places,,New,,,"8 Elmwood Rd, The Royal Town of Sutton Coldfield, Birmingham, Sutton Coldfield B74 2DQ, UK",https://maps.google.com/?cid=5403215403301874199&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,landscapers,"Southern Heritage Landscaping, LLC",,(205) 602-8922,,https://southernheritagelandscape.com/,,4.5,17,Only 17 reviews,Google Places,,New,,,"2648 Buttewoods Dr, Birmingham, AL 35242, USA",https://maps.google.com/?cid=5182847012882412224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,electricians,Technical Electrical Solutions,,0121 241 0585,info@testeam.co.uk,http://www.testeam.co.uk/,,5,17,Only 17 reviews,Google Places,,New,,,"48, Kinvara Heights, 7 Rea Pl, Birmingham B12 0NJ, UK",https://maps.google.com/?cid=5184883785269055507&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,personal trainers,Personal Training - S Cubed Coaching,,07850 405377,,https://limit-dne.github.io/SCubed/,,5,17,Only 17 reviews,Google Places,,New,,,"Selly Park, Birmingham B29, UK",https://maps.google.com/?cid=13812956720759859581&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,cleaning companies,CGZABETH Cleaning Services,,07565 119365,info@cgzabeth.com,https://www.cgzabeth.com/cleaning.php,,4.9,17,Only 17 reviews,Google Places,,New,,,"15 Bartholomew Row, Birmingham B5 5JU, UK",https://maps.google.com/?cid=2490357263043868747&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,roofers,Premier Roofing,,0808 155 9469,,http://www.premierroofingbristol.co.uk/,,3.9,18,Only 18 reviews,Google Places,,New,,,"1 Spring Ct, Spring Hill, Bristol BS15 1FD, UK",https://maps.google.com/?cid=18362587904637602721&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,aesthetic clinics,Estetic Clinic - Aesthetics Clinic Bristol,,07588 442666,,https://www.facebook.com/Estetic-TOUCH-107272434441479/,,5,18,Only 18 reviews,Google Places,,New,,,"21 Marissal Rd, Henbury, Bristol BS10 7NH, UK",https://maps.google.com/?cid=6925548065156362843&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,personal trainers,NJ Fitness,,07531 353794,,http://www.nj-fitness.co.uk/,,5,18,Only 18 reviews,Google Places,,New,,,"Unit 2, Sweatbox Gym, 3 Princess St, Bristol BS3 4AG, UK",https://maps.google.com/?cid=13515704985451452338&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,personal trainers,CIMA-Fit,,07850 577246,,https://cima-fitness-and-personal-training.ueniweb.com/?utm_campaign=gmb,,5,18,Only 18 reviews,Google Places,,New,,,"Philadelphia St, Broadmead, Bristol BS1 3BU, UK",https://maps.google.com/?cid=7637032468985360475&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,accountants,BookCheck Bristol,,0117 905 5024,bristol@bookcheck.co.uk,https://www.bookcheck.co.uk/office/bristol-bookkeeping?utm_source=GMB&utm_campaign=Bristol,,5,18,Only 18 reviews,Google Places,,New,,,"14 Orchard St, Bristol BS1 5EH, UK",https://maps.google.com/?cid=6767754358986390488&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,vets,MeowBnb Cattery,,07856 786004,,https://petbnb001.wixstudio.com/my-site,,5,18,Only 18 reviews,Google Places,,New,,,"12 St Paul's Rd, Clifton, Bristol BS8 1LX, UK",https://maps.google.com/?cid=16130480957810371149&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,cleaning companies,Shine Commercial Cleaning,,0117 369 0886,info@shinecommercialcleaning.co.uk,http://shinecommercialcleaning.co.uk/,,5,18,Only 18 reviews,Google Places,,New,,,"241 Creswicke Rd, Bristol BS4 1UG, UK",https://maps.google.com/?cid=9443196567646624928&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,cleaning companies,Fairway Support Services,,0117 959 4301,,https://fairwaybristolcleaning.co.uk/,,5,18,Only 18 reviews,Google Places,,New,,,"84 West St, Bristol BS2 0BW, UK",https://maps.google.com/?cid=15198219590737833169&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,cleaning companies,Clear Vision Window and Gutter Cleaning Services Bristol,,07815 414101,,https://www.clearvisionwindowcleaningbristol.co.uk/,,5,18,Only 18 reviews,Google Places,,New,,,"37 Park Hill, Shirehampton, Bristol BS11 0UH, UK",https://maps.google.com/?cid=2188885689476450581&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,kitchen fitters,Exclusive Kitchens,,07786 480068,contact@exclusivekitchensnuneaton.com,http://www.exclusivekitchens.co.uk/,,5,18,Only 18 reviews,Google Places,,New,,,"28 Arlington Way, Nuneaton CV11 6SS, UK",https://maps.google.com/?cid=14997747025045870663&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,kitchen fitters,Classic Interiors - Birmingham Kitchen Showroom,,0121 405 1261,,https://www.classicinteriors.co.uk/showrooms/birmingham//?utm_source=GMBlisting&utm_medium=organic,,4.8,18,Only 18 reviews,Google Places,,New,,,"53 Harborne Rd, Edgbaston, Birmingham B15 3BU, UK",https://maps.google.com/?cid=5776495025858729276&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,PSS Constructions,,07843 135338,,http://pssconstructions.co.uk/,,4.7,18,Only 18 reviews,Google Places,,New,,,"24 Broughton Rd, Handsworth, Birmingham B20 2PS, UK",https://maps.google.com/?cid=17433026265037150724&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,roofers,JMS Roofing & Building Ltd,,0121 442 4942,jude@jmsroofing.co.uk,https://www.jmsroofingbirmingham.co.uk/,,4.7,18,Only 18 reviews,Google Places,,New,,,"6 The Hawthorns, Moseley, Birmingham B13 9DY, UK",https://maps.google.com/?cid=11557111498345343019&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,landscapers,Clarity Landscapes Ltd,,07927 819153,claritylandscapesltd@gmail.com,https://sitelift.site/claritylandscapesltd/,,5,18,Only 18 reviews,Google Places,,New,,,"53 The Oaks, Birmingham B34 6PX, UK",https://maps.google.com/?cid=13222721782362319286&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,plumbers,Premier Plumbing,,(248) 491-3402,,https://www.callpremierplumbing.com/birmingham-plumber/,,5,18,Only 18 reviews,Google Places,,New,,,"261 E Maple Rd Suite 200, Birmingham, MI 48009, USA",https://maps.google.com/?cid=12335439421245994270&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,plumbers,McCanns Heating & Plumbing Services,,07976 125697,,http://mccannsheatingandplumbing.co.uk/,,4.6,18,Only 18 reviews,Google Places,,New,,,"8 Gladys Rd, Birmingham B25 6BX, UK",https://maps.google.com/?cid=6491573741829612463&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,bathroom fitters,Aquabathrooms Bristol,,07971 409982,,https://www.aquabathroomsbristol.com/,,4,19,Only 19 reviews,Google Places,,New,,,"Hawthorn House, 87 High St, Oldland Common, Bristol BS30 9TJ, UK",https://maps.google.com/?cid=5065957814463759765&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,R S Building And Carpentry,,0117 239 0021,,http://www.bristol-loft-conversions.co.uk/,,5,19,Only 19 reviews,Google Places,,New,,,"Hamilton House, 80 Stokes Croft, St Paul's, Bristol BS1 3QY, UK",https://maps.google.com/?cid=13419610735709714242&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,roofers,Capital Roofing & Landscapes Ltd,,07774 636693,info@capitalroofingandlandscapesltd.co.uk,https://www.capitalroofingandlandscapesltd.co.uk/,,4.6,19,Only 19 reviews,Google Places,,New,,,"13 Harbury Rd, Henleaze, Bristol BS9 4PN, UK",https://maps.google.com/?cid=12019284391572364104&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,landscapers,Bristol Garden Maintenance,,07538 822390,,http://www.bristolgm.co.uk/,,4.8,19,Only 19 reviews,Google Places,,New,,,"21 Talbot Rd, Knowle, Bristol BS4 2NN, UK",https://maps.google.com/?cid=2158589856267032070&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,electricians,Willis Electrical Ltd,,0117 287 2947,info@willis-electrical.com,https://www.willis-electrical.com/,,5,19,Only 19 reviews,Google Places,,New,,,"Eco Studios, Unit 3 Clanage Rd, Bristol BS3 2JX, UK",https://maps.google.com/?cid=7301588688370412275&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driveway and paving,R E Hill & Son,,01275 392271,,https://www.rehillandson.co.uk/,,4.4,19,Only 19 reviews,Google Places,,New,,,"Ridings Farm, Bristol BS41 8JP, UK",https://maps.google.com/?cid=9695303646190617999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,accountants,Albert Goodman,,0117 962 3100,enquiries@albertgoodman.co.uk,https://albertgoodman.co.uk/contact/our-locations/accountants-in-bristol,,5,19,Only 19 reviews,Google Places,,New,,,"5th Floor, 25 King St, Bristol BS1 4PB, UK",https://maps.google.com/?cid=10561711631398310861&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,opticians,Mike Harbord Opticians,,01454 775530,info@harbordopticians.co.uk,http://www.harbordopticians.co.uk/,,5,19,Only 19 reviews,Google Places,,New,,,"Flaxpits La, 3, Whitegates, Winterbourne, Bristol BS36 1JX, UK",https://maps.google.com/?cid=3329829348862467889&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,cleaning companies,SB Cleaning and Maintenance LTD,,07930 126872,,https://sbcleaningandmaintenanceltd.com/,,5,19,Only 19 reviews,Google Places,,New,,,"18 Otterford Cl, Bristol BS14 9JR, UK",https://maps.google.com/?cid=10893839925475879229&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,cleaning companies,BM Professional Cleaning,,07521 702564,,https://www.bmpcleaning.co.uk/,,4.9,19,Only 19 reviews,Google Places,,New,,,"Newminster House, 27-29 Baldwin St, Bristol BS1 1LP, UK",https://maps.google.com/?cid=15366713631944817266&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,kitchen fitters,Truman Kitchens,,0121 351 5169,,http://www.trumankitchens.co.uk/,,4.9,19,Only 19 reviews,Google Places,,New,,,"10A Maybrook Rd, The Royal Town of Sutton Coldfield, Birmingham, Sutton Coldfield B76 1AL, UK",https://maps.google.com/?cid=17503809651701572102&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,kitchen fitters,Kitchen Faces Limited,,0121 318 7979,sales@kitchenfaces.co.uk,https://www.kitchenfaces.co.uk/,,5,19,Only 19 reviews,Google Places,,New,,,"2 Caddick Rd, Birmingham B42 2RJ, UK",https://maps.google.com/?cid=2576987489091086673&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
